incidentID,reportedAt,occuredAt,disposition,crimeTypeID
II1900253,2019-28-2 0:14,2019-28-2 0:13,ARREST,790
II1900257,2019-28-2 15:57,2019-28-2 15:57,ADMIN. CLOSE,464
CC1901100,2019-1-3 0:00,2019-13-2 20:00,REPORTED TO OTHER AGENCY,461
CC1901347,2019-1-3 0:00,2019-22-2 22:00,REPORTED TO OTHER AGENCY,461
CC1901350,2019-1-3 0:00,2019-22-2 23:30,REPORTED TO OTHER AGENCY,461
IF1900247,2019-1-3 23:36,2019-1-3 23:36,ADMIN CLOSED,458
II1900260,2019-1-3 10:09,2019-26-2 15:41,ADMIN. CLOSE,512
II1900264,2019-1-3 16:18,2019-1-3 16:18,ADMIN. CLOSE,803
II1900267,2019-1-3 23:18,2019-1-3 23:18,ARREST,817
UU1900971,2019-1-3 0:00,2019-1-3 15:23,REPORTED TO OTHER AGENCY,632
IF1900242,2019-2-3 0:09,2019-2-3 0:09,ADMIN CLOSED,305
II1900269,2019-2-3 14:24,2019-2-3 13:30,ADMIN. CLOSE,512
CC1901436,2019-4-3 0:00,2019-25-2 23:50,REPORTED TO OTHER AGENCY,764
II1900278,2019-4-3 21:55,2019-4-3 21:55,ARREST,303
CC1901385,2019-5-3 0:00,2019-24-2 1:59,REPORTED TO OTHER AGENCY,764
II1900280,2019-5-3 10:10,2019-5-3 10:08,ARREST,693
00632-2019,2019-6-3 10:59,2019-28-2 16:20,STUDENT DISC REFERRAL,652
00653-2019,2019-6-3 11:15,2019-2-3 23:05,ADMIN CLOSED,827
CC1901494,2019-6-3 0:00,2019-28-2 0:01,REPORTED TO OTHER AGENCY,533
CC1901608,2019-6-3 0:00,2019-3-3 1:30,REPORTED TO OTHER AGENCY,461
II1900288,2019-6-3 6:44,2019-6-3 6:44,ADMIN. CLOSE,662
II1900292,2019-6-3 16:14,2019-2-3 0:01,ADMIN. CLOSE,461
II1900293,2019-6-3 17:12,2019-6-3 13:12,ADMIN. CLOSE,533
UU1901032,2019-6-3 7:00,2019-5-3 14:42,REPORTED TO OTHER AGENCY,758
II1900297,2019-7-3 9:45,2019-7-3 9:45,ARREST,790
II1900298,2019-7-3 9:32,2019-6-3 9:00,ADMIN. CLOSE,764
II1900301,2019-7-3 21:36,2019-7-3 21:35,ARREST,590
II1900302,2019-7-3 23:43,2019-7-3 23:43,ARREST,402
CC1901792,2019-10-3 0:00,2019-10-3 3:30,REPORTED TO OTHER AGENCY,619
CC1901510,2019-11-3 0:00,2019-28-2 12:20,REPORTED TO OTHER AGENCY,619
CC1901557,2019-11-3 0:00,2019-1-3 23:31,REPORTED TO OTHER AGENCY,572
UU1901064,2019-11-3 0:00,2019-7-3 17:44,REPORTED TO OTHER AGENCY,839
CC1901552,2019-12-3 0:00,2019-21-2 12:00,REPORTED TO OTHER AGENCY,533
CC1901686,2019-12-3 0:00,2019-6-3 12:00,REPORTED TO OTHER AGENCY,662
IF1900290,2019-12-3 2:00,2019-12-3 2:00,ADMIN CLOSED,305
II1900320,2019-12-3 0:16,2019-12-3 0:16,ARREST,773
II1900322,2019-12-3 13:32,2019-9-3 12:00,PENDING,533
CC1901502,2019-13-3 0:00,2018-25-11 21:00,REPORTED TO OTHER AGENCY,659
CC1901504,2019-13-3 0:00,2018-28-1 20:30,REPORTED TO OTHER AGENCY,659
CC1901542,2019-13-3 0:00,2019-1-3 16:17,REPORTED TO OTHER AGENCY,652
CC1901308,2019-14-3 0:00,2019-21-2 17:45,REPORTED TO OTHER AGENCY,425
CC1901469,2019-14-3 0:00,2019-1-3 19:00,REPORTED TO OTHER AGENCY,695
CSA19-060,2019-14-3 15:37,2019-4-3 15:32,ADMIN CLOSED,654
II1900336,2019-14-3 14:08,2019-14-3 0:30,ADMIN. CLOSE,464
CC1901467,2019-15-3 0:00,2019-1-3 8:30,REPORTED TO OTHER AGENCY,695
CC1901468,2019-15-3 0:00,2019-1-3 12:00,REPORTED TO OTHER AGENCY,695
II1900341,2019-16-3 2:18,2019-16-3 2:18,ARREST,773
II1900343,2019-16-3 22:42,2019-16-3 22:42,ARREST,349
II1900347,2019-19-3 11:07,2019-19-3 11:05,ARREST,790
CC1901737,2019-20-3 0:00,2019-7-3 20:35,REPORTED TO OTHER AGENCY,619
CC1901885,2019-20-3 0:00,2019-13-3 23:50,REPORTED TO OTHER AGENCY,594
CC1901891,2019-20-3 0:00,2018-14-12 22:00,REPORTED TO OTHER AGENCY,659
II1900352,2019-20-3 12:45,2018-30-11 13:16,ADMIN. CLOSE,513
UU1900641,2019-20-3 0:00,2019-10-2 15:00,REPORTED TO OTHER AGENCY,723
CC1902058,2019-22-3 0:00,2019-21-3 10:50,REPORTED TO OTHER AGENCY,662
CC1902090,2019-23-3 0:00,2019-22-3 18:30,REPORTED TO OTHER AGENCY,619
II1900361,2019-23-3 1:11,2019-23-3 1:10,ARREST,790
II1900363,2019-23-3 16:42,2019-23-3 16:41,ADMIN. CLOSE,803
CC1901996,2019-25-3 0:00,2019-17-3 21:30,REPORTED TO OTHER AGENCY,512
II1900367,2019-25-3 5:10,2019-22-3 15:00,ADMIN. CLOSE,638
UU1901371,2019-26-3 7:00,2019-25-3 1:01,REPORTED TO OTHER AGENCY,731
II1900376,2019-27-3 10:49,2019-26-3 18:00,ADMIN. CLOSE,512
UU1901393,2019-27-3 7:00,2019-26-3 9:33,REPORTED TO OTHER AGENCY,546
IF1900354,2019-29-3 23:12,2019-29-3 23:12,ADMIN CLOSED,305
II1900387,2019-29-3 7:32,2019-29-3 7:32,ARREST,662
II1900530,2019-29-3 15:53,2019-25-3 5:00,ARREST,809
UU1901482,2019-31-3 7:00,2019-31-3 2:10,REPORTED TO OTHER AGENCY,731
CC1902159,2019-2-4 0:00,2019-25-3 22:00,REPORTED TO OTHER AGENCY,461
CC1902180,2019-2-4 0:00,2019-26-3 18:50,REPORTED TO OTHER AGENCY,512
CC1902202,2019-2-4 0:00,2019-23-3 12:00,REPORTED TO OTHER AGENCY,533
CC1902354,2019-2-4 0:00,2019-1-4 23:10,REPORTED TO OTHER AGENCY,619
UU1901484,2019-2-4 0:00,2019-31-3 3:57,REPORTED TO OTHER AGENCY,596
CC1902216,2019-3-4 0:00,2019-26-3 18:30,REPORTED TO OTHER AGENCY,464
CC1902228,2019-3-4 0:00,2019-28-3 17:00,REPORTED TO OTHER AGENCY,590
CC1902369,2019-3-4 7:00,2019-2-4 12:11,REPORTED TO OTHER AGENCY,393
CC1902383,2019-3-4 7:00,2019-2-4 20:38,REPORTED TO OTHER AGENCY,731
II1900404,2019-3-4 2:57,2019-3-4 2:00,ADMIN. CLOSE,803
II1900407,2019-3-4 21:47,2019-27-3 10:41,REFERRED TO OTHER JURISDICTION,803
II1900408,2019-3-4 22:42,2019-3-4 22:42,ARREST,790
LT18-001,2019-4-4 15:30,2018-5-4 21:36,REPORTED TO OTHER AGENCY,564
UU1901558,2019-4-4 7:00,2019-3-4 14:10,REPORTED TO OTHER AGENCY,731
II1900411,2019-5-4 11:58,2018-2-12 0:10,STUDENT DISCIPLINE REFERRAL,803
II1900412,2019-5-4 20:43,2019-5-4 20:43,ARREST,619
II1900413,2019-5-4 23:33,2019-5-4 16:30,PENDING,513
CC1902474,2019-6-4 7:00,2019-5-4 18:46,REPORTED TO OTHER AGENCY,557
II1900414,2019-6-4 10:31,2019-6-4 7:30,PENDING,512
II1900415,2019-8-4 7:48,2019-7-4 21:30,ADMIN. CLOSE,764
II1900417,2019-8-4 11:27,2019-7-4 18:00,ADMIN. CLOSE,764
II1900420,2019-8-4 19:46,2019-8-4 15:46,ADMIN. CLOSE,764
II1900421,2019-8-4 22:17,2019-8-4 22:00,ADMIN. CLOSE,594
II1900422,2019-9-4 1:40,2019-9-4 1:40,ADMIN. CLOSE,803
II1900427,2019-9-4 20:29,2019-9-4 20:29,ARREST,336
LT18-002,2019-9-4 9:39,2018-6-3 12:01,REPORTED TO OTHER AGENCY,636
LT18-003,2019-9-4 15:45,2018-5-10 6:58,REPORTED TO OTHER AGENCY,393
UU1901639,2019-9-4 7:00,2019-8-4 12:52,REPORTED TO OTHER AGENCY,731
CC1902437,2019-10-4 0:00,2019-15-3 18:30,REPORTED TO OTHER AGENCY,764
CC1902488,2019-10-4 0:00,2019-6-4 8:44,REPORTED TO OTHER AGENCY,793
CC1902547,2019-10-4 0:00,2019-7-4 22:35,REPORTED TO OTHER AGENCY,512
UU1901654,2019-10-4 7:00,2019-9-4 10:42,REPORTED TO OTHER AGENCY,731
CSA19-084,2019-11-4 8:58,2019-9-4 14:15,ADMIN CLOSED,686
II1900433,2019-11-4 4:28,2019-11-4 1:00,UNFOUNDED,594
II1900485,2019-11-4 12:25,2019-11-4 11:56,ADMIN. CLOSE,803
CSA19-088,2019-12-4 10:19,2019-11-4 22:22,ADMIN CLOSED,732
II1900448,2019-14-4 17:56,2019-14-4 12:45,ADMIN. CLOSE,464
CC1902560,2019-15-4 0:00,2019-8-4 12:30,REPORTED TO OTHER AGENCY,530
II1900452,2019-15-4 12:08,2019-7-4 21:42,PENDING,512
II1900454,2019-15-4 15:48,2019-15-4 15:48,ARREST,667
UU1901730,2019-15-4 0:00,2019-14-4 10:00,REPORTED TO OTHER AGENCY,619
CC1902599,2019-16-4 0:00,2019-9-4 20:20,REPORTED TO OTHER AGENCY,532
II1900456,2019-16-4 17:19,2019-16-4 17:19,ARREST,790
II1900457,2019-16-4 18:44,2019-16-4 18:44,ARREST,790
LT18-004,2019-16-4 11:31,2018-9-4 14:27,REPORTED TO OTHER AGENCY,443
LT18-009,2019-17-4 13:41,2018-18-3 13:27,REPORTED TO OTHER AGENCY,766
LT18-010,2019-17-4 13:41,2018-19-9 19:38,REPORTED TO OTHER AGENCY,766
LT18-011,2019-17-4 13:41,2018-25-6 0:18,REPORTED TO OTHER AGENCY,766
CC1901086,2019-18-4 0:00,2019-13-2 12:45,REPORTED TO OTHER AGENCY,461
CC1901561,2019-18-4 0:00,2019-2-3 0:30,REPORTED TO OTHER AGENCY,464
CC1901824,2019-18-4 0:00,2019-11-3 11:58,REPORTED TO OTHER AGENCY,533
CC1901927,2019-18-4 0:00,2019-15-3 10:16,REPORTED TO OTHER AGENCY,512
CC1902480,2019-18-4 0:00,2019-5-4 23:00,REPORTED TO OTHER AGENCY,440
CC1902755,2019-18-4 0:00,2019-14-4 15:00,REPORTED TO OTHER AGENCY,533
II1900466,2019-18-4 15:09,2019-18-4 15:05,PENDING,662
LT18-008,2019-18-4 11:37,2018-9-11 2:49,REPORTED TO OTHER AGENCY,306
UU1901800,2019-18-4 0:00,2019-17-4 19:38,REPORTED TO OTHER AGENCY,578
CC1902077,2019-19-4 0:00,2019-22-3 1:40,REPORTED TO OTHER AGENCY,619
II1900469,2019-19-4 2:46,2019-19-4 2:46,ARREST,767
II1900479,2019-21-4 18:29,2019-21-4 18:00,ADMIN. CLOSE,533
UU1901849,2019-21-4 7:00,2019-20-4 15:38,REPORTED TO OTHER AGENCY,387
01311-2019,2019-22-4 15:25,2019-18-4 22:35,ADMIN CLOSED,305
CC1902759,2019-22-4 0:00,2019-15-4 21:35,REPORTED TO OTHER AGENCY,371
CC1902795,2019-22-4 0:00,2019-17-4 0:30,REPORTED TO OTHER AGENCY,461
II1900483,2019-22-4 17:25,2019-21-4 2:00,ADMIN. CLOSE,461
II1900484,2019-22-4 21:54,2019-5-4 22:00,ADMIN. CLOSE,844
CC1902836,2019-23-4 0:00,2019-19-4 1:24,REPORTED TO OTHER AGENCY,793
II1900489,2019-23-4 19:38,2019-23-4 19:38,ARREST,342
CC1902973,2019-24-4 0:00,2019-24-4 1:30,REPORTED TO OTHER AGENCY,578
II1900493,2019-24-4 15:00,2019-24-4 15:00,PENDING,675
II1900495,2019-24-4 21:54,2019-24-4 21:00,PENDING,512
CC1902996,2019-25-4 0:00,2019-24-4 22:00,REPORTED TO OTHER AGENCY,594
IF1900486,2019-25-4 12:26,2019-25-4 12:26,ADMIN CLOSED,766
II1900499,2019-25-4 11:44,2019-24-4 9:30,ADMIN. CLOSE,512
UU1901557,2019-25-4 0:00,2019-2-4 2:00,REPORTED TO OTHER AGENCY,357
II1900508,2019-26-4 16:20,2019-26-4 13:50,ADMIN. CLOSE,512
II1900518,2019-28-4 11:18,2019-28-4 11:18,ARREST,619
II1900520,2019-28-4 18:29,2019-26-4 12:00,ADMIN. CLOSE,512
II1900523,2019-28-4 14:20,2019-28-4 14:20,ADMIN. CLOSE,642
CC1902892,2019-29-4 0:00,2019-21-4 1:30,REPORTED TO OTHER AGENCY,533
CC1902975,2019-29-4 0:00,2019-24-4 0:20,REPORTED TO OTHER AGENCY,363
IF1900503,2019-29-4 23:29,2019-29-4 23:29,ADMIN CLOSED,827
II1900531,2019-30-4 11:15,2019-30-4 10:00,REFERRED TO OTHER JURISDICTION,692
II1900543,2019-1-5 17:19,2019-1-5 8:08,ADMIN. CLOSE,704
LT18-017,2019-1-5 12:22,2018-14-4 17:00,REPORTED TO OTHER AGENCY,574
LT18-018,2019-1-5 12:22,2018-8-10 11:00,REPORTED TO OTHER AGENCY,306
UU1902028,2019-1-5 7:00,2019-30-4 17:35,REPORTED TO OTHER AGENCY,387
CC1902508,2019-2-5 0:00,2019-6-4 22:35,REPORTED TO OTHER AGENCY,440
IF1900512,2019-2-5 2:05,2019-2-5 2:05,ADMIN CLOSED,766
II1900545,2019-2-5 11:35,2019-1-5 8:30,ADMIN. CLOSE,461
UU1902054,2019-2-5 7:00,2019-2-5 2:30,REPORTED TO OTHER AGENCY,731
IF1900529,2019-3-5 23:49,2019-3-5 23:49,ADMIN CLOSED,305
UU1902060,2019-3-5 7:00,2019-2-5 13:15,REPORTED TO OTHER AGENCY,731
UU1902072,2019-3-5 7:00,2019-3-5 2:28,REPORTED TO OTHER AGENCY,387
IF1900528,2019-4-5 0:12,2019-4-5 0:12,ADMIN CLOSED,511
II1900562,2019-4-5 10:36,2019-2-5 17:30,ARREST,578
CC1903265,2019-5-5 7:00,2019-4-5 10:38,REPORTED TO OTHER AGENCY,387
CC1903175,2019-6-5 0:00,2019-19-4 10:51,REPORTED TO OTHER AGENCY,512
II1900564,2019-6-5 17:20,2019-6-5 12:15,ADMIN. CLOSE,461
01599-2019,2019-7-5 15:35,2018-27-10 0:01,ADMIN CLOSED,665
IF1900543,2019-7-5 2:16,2019-7-5 2:16,STUDENT DISC REFERRAL,305
CC1903392,2019-9-5 0:00,2019-8-5 20:20,REPORTED TO OTHER AGENCY,578
II1900576,2019-9-5 2:14,2019-9-5 2:14,ARREST,773
II1900577,2019-9-5 13:05,2019-8-5 20:00,ADMIN. CLOSE,512
II1900578,2019-9-5 12:40,2019-9-5 12:35,ADMIN. CLOSE,578
II1900579,2019-9-5 14:58,2019-9-5 13:10,ADMIN. CLOSE,512
II1900580,2019-9-5 16:52,2019-26-4 13:00,ADMIN. CLOSE,512
II1901165,2019-9-5 9:47,2019-18-4 0:01,PENDING,461
IF1900564,2019-10-5 20:48,2019-10-5 20:48,STUDENT DISC REFERRAL,305
UU1901793,2019-10-5 0:00,2019-17-4 14:35,REPORTED TO OTHER AGENCY,578
CC1903454,2019-11-5 7:00,2019-11-5 4:53,REPORTED TO OTHER AGENCY,731
IF1900582,2019-11-5 1:56,2019-11-5 1:56,ADMIN CLOSED,305
II1900588,2019-12-5 19:05,2019-12-5 17:00,ADMIN. CLOSE,636
CC1902390,2019-14-5 0:00,2019-3-4 2:45,REPORTED TO OTHER AGENCY,594
CC1903040,2019-14-5 0:00,2019-25-4 0:01,REPORTED TO OTHER AGENCY,461
CC1903189,2019-14-5 0:00,2019-25-4 0:01,REPORTED TO OTHER AGENCY,375
CC1903222,2019-14-5 0:00,2019-2-5 12:00,REPORTED TO OTHER AGENCY,402
CC1903299,2019-14-5 0:00,2019-4-5 22:30,REPORTED TO OTHER AGENCY,375
CC1903304,2019-14-5 0:00,2019-4-5 12:00,REPORTED TO OTHER AGENCY,513
CC1903331,2019-14-5 0:00,2019-3-5 17:00,REPORTED TO OTHER AGENCY,461
CC1903344,2019-14-5 0:00,2019-6-5 14:30,REPORTED TO OTHER AGENCY,530
CC1903358,2019-14-5 0:00,2019-7-5 0:10,REPORTED TO OTHER AGENCY,461
II1900590,2019-14-5 9:22,2019-11-5 5:00,ADMIN. CLOSE,461
II1900593,2019-14-5 13:31,2019-14-5 12:40,UNFOUNDED,662
CC1903388,2019-15-5 0:00,2019-8-5 6:30,REPORTED TO OTHER AGENCY,375
CC1903425,2019-15-5 0:00,2019-9-5 23:02,REPORTED TO OTHER AGENCY,764
CC1903451,2019-15-5 0:00,2019-10-5 22:10,REPORTED TO OTHER AGENCY,363
II1900599,2019-15-5 18:08,2019-15-5 18:08,ARREST,790
II1900602,2019-16-5 2:03,2019-16-5 2:03,ARREST,773
CC1903401,2019-17-5 0:00,2019-9-5 10:14,REPORTED TO OTHER AGENCY,619
CC1903503,2019-17-5 0:00,2019-12-5 23:30,REPORTED TO OTHER AGENCY,619
CC1903574,2019-17-5 0:00,2019-15-5 1:00,REPORTED TO OTHER AGENCY,636
IF1900584,2019-17-5 12:27,2019-17-5 12:27,ADMIN CLOSED,766
IF1900587,2019-17-5 19:33,2019-17-5 19:33,ADMIN CLOSED,721
II1900606,2019-18-5 10:25,2019-18-5 10:20,ADMIN. CLOSE,803
CC1903705,2019-20-5 0:00,2019-19-5 15:12,REPORTED TO OTHER AGENCY,619
CC1903710,2019-20-5 7:00,2019-19-5 20:20,REPORTED TO OTHER AGENCY,731
CC1903466,2019-21-5 0:00,2019-11-5 12:00,REPORTED TO OTHER AGENCY,680
CC1903562,2019-21-5 0:00,2019-13-5 17:00,REPORTED TO OTHER AGENCY,592
CC1903573,2019-21-5 0:00,2019-14-5 22:55,REPORTED TO OTHER AGENCY,512
CC1903602,2019-21-5 0:00,2019-15-5 16:00,REPORTED TO OTHER AGENCY,533
II1900611,2019-21-5 13:14,2019-21-5 13:14,ADMIN. CLOSE,443
CC1902885,2019-22-5 0:00,2019-20-4 23:00,REPORTED TO OTHER AGENCY,440
CC1903215,2019-22-5 0:00,2018-7-12 16:00,REPORTED TO OTHER AGENCY,659
CC1903609,2019-22-5 0:00,2019-15-5 22:15,REPORTED TO OTHER AGENCY,461
IF1900609,2019-24-5 2:51,2019-24-5 2:51,ADMIN CLOSED,305
II1900622,2019-25-5 9:04,2019-25-5 8:30,ARREST,619
II1900623,2019-25-5 14:59,2019-25-5 14:45,ADMIN. CLOSE,402
II1900625,2019-26-5 14:32,2018-15-1 8:00,ARREST,559
II1900629,2019-27-5 2:02,2019-27-5 2:02,ARREST,790
II1900631,2019-28-5 1:43,2019-28-5 1:40,ARREST,512
II1900633,2019-28-5 18:31,2019-28-5 18:31,ARREST,817
CC1903997,2019-29-5 10:08,2019-29-5 10:08,REPORTED TO OTHER AGENCY,731
CC1904011,2019-30-5 0:00,2019-29-5 18:00,REPORTED TO OTHER AGENCY,594
II1900640,2019-30-5 17:16,2019-30-5 15:15,ADMIN. CLOSE,662
CC1904028,2019-31-5 0:00,2019-30-5 19:45,REPORTED TO OTHER AGENCY,399
CC1904030,2019-31-5 7:00,2019-30-5 20:43,REPORTED TO OTHER AGENCY,731
II1900639,2019-31-5 12:20,2019-31-5 12:20,PENDING,723
II1900644,2019-31-5 14:30,2019-30-5 6:37,ADMIN. CLOSE,512
II1900646,2019-31-5 21:09,2019-31-5 20:00,PENDING,578
CC1904088,2019-1-6 7:00,2019-1-6 18:01,REPORTED TO OTHER AGENCY,357
II1900652,2019-2-6 20:25,2019-2-6 20:25,ARREST,790
CC1904116,2019-3-6 7:00,2019-2-6 19:08,REPORTED TO OTHER AGENCY,721
II1900654,2019-3-6 15:56,2019-3-6 15:00,ADMIN. CLOSE,512
II1900655,2019-3-6 19:08,2019-3-6 19:00,PENDING,461
CC1903817,2019-5-6 0:00,2019-22-5 20:00,REPORTED TO OTHER AGENCY,594
CC1903843,2019-5-6 0:00,2019-20-5 0:00,REPORTED TO OTHER AGENCY,530
CC1904086,2019-5-6 0:00,2019-23-5 16:37,REPORTED TO OTHER AGENCY,764
LT18-021,2019-6-6 11:50,2018-26-6 16:20,REPORTED TO OTHER AGENCY,766
CC1904151,2019-7-6 0:00,2019-3-6 17:31,REPORTED TO OTHER AGENCY,512
IF1900644,2019-8-6 14:14,2019-8-6 14:14,ADMIN CLOSED,721
II1900669,2019-10-6 19:56,2019-10-6 19:05,PENDING,764
UU1902775,2019-10-6 7:00,2019-8-6 19:33,REPORTED TO OTHER AGENCY,731
II1900670,2019-11-6 0:06,2019-11-6 0:06,ADMIN. CLOSE,803
CC1903977,2019-12-6 0:00,2019-28-5 18:09,REPORTED TO OTHER AGENCY,425
CC1904073,2019-12-6 0:00,2019-31-5 16:30,REPORTED TO OTHER AGENCY,764
CC1904228,2019-12-6 0:00,2019-6-6 13:07,REPORTED TO OTHER AGENCY,493
CC1904306,2019-12-6 0:00,2019-8-6 15:00,REPORTED TO OTHER AGENCY,402
CSA19-108,2019-12-6 10:57,2017-20-6 18:00,ADMIN CLOSED,721
II1900674,2019-12-6 1:59,2019-12-6 1:59,ARREST,790
II1900676,2019-12-6 16:07,2019-12-6 16:07,ARREST,764
II1900677,2019-12-6 16:35,2019-12-6 10:30,ADMIN. CLOSE,402
IF1900654,2019-13-6 10:10,2019-13-6 10:10,ADMIN CLOSED,758
II1900680,2019-13-6 14:32,2019-1-6 0:01,ADMIN. CLOSE,512
II1900683,2019-14-6 9:21,2019-13-5 0:01,ADMIN. CLOSE,764
II1900687,2019-14-6 14:55,2019-14-6 10:00,ADMIN. CLOSE,464
II1900688,2019-14-6 17:50,2019-10-6 8:00,ADMIN. CLOSE,461
II1900693,2019-16-6 5:35,2019-16-6 5:35,ADMIN. CLOSE,803
UU1902899,2019-16-6 7:00,2019-15-6 19:21,REPORTED TO OTHER AGENCY,758
II1900701,2019-18-6 14:23,2019-14-6 16:00,ADMIN. CLOSE,512
II1900703,2019-18-6 22:27,2019-17-6 17:00,PENDING,533
CC1904332,2019-19-6 0:00,2019-9-6 15:00,REPORTED TO OTHER AGENCY,512
CC1904380,2019-19-6 0:00,2018-18-9 22:00,REPORTED TO OTHER AGENCY,659
CC1904398,2019-19-6 0:00,2019-11-6 23:30,REPORTED TO OTHER AGENCY,512
CC1904430,2019-19-6 0:00,2019-24-2 0:01,REPORTED TO OTHER AGENCY,659
CC1904476,2019-19-6 0:00,2018-28-8 22:00,REPORTED TO OTHER AGENCY,659
IF1900666,2019-19-6 9:30,2019-19-6 9:30,ADMIN CLOSED,562
IF1900670,2019-19-6 11:15,2019-19-6 11:15,ADMIN CLOSED,758
II1900706,2019-19-6 23:47,2019-19-6 23:47,ARREST,767
CC1903295,2019-20-6 0:00,2019-5-5 9:05,REPORTED TO OTHER AGENCY,447
CC1903648,2019-20-6 0:00,2019-8-5 22:00,REPORTED TO OTHER AGENCY,764
CC1903742,2019-20-6 0:00,2019-19-5 22:30,REPORTED TO OTHER AGENCY,461
CC1903866,2019-20-6 0:00,2019-20-5 12:00,REPORTED TO OTHER AGENCY,533
CC1904571,2019-20-6 0:00,2019-20-5 15:54,REPORTED TO OTHER AGENCY,358
II1900709,2019-20-6 18:52,2019-20-6 18:52,ADMIN. CLOSE,496
UU1902206,2019-20-6 0:00,2019-10-5 22:50,REPORTED TO OTHER AGENCY,380
IF1900675,2019-22-6 22:12,2019-22-6 22:12,ADMIN CLOSED,758
IF1900676,2019-22-6 22:39,2019-22-6 22:39,ADMIN CLOSED,562
II1900713,2019-22-6 8:44,2019-21-6 0:15,ADMIN. CLOSE,638
II1900719,2019-23-6 22:30,2019-23-6 22:30,ARREST,790
II1900720,2019-24-6 18:23,2019-24-6 18:23,PENDING,496
II1900721,2019-24-6 19:10,2019-24-6 16:30,PENDING,512
II1900724,2019-24-6 14:29,2019-24-6 14:24,ADMIN. CLOSE,662
II1900722,2019-25-6 9:43,2019-25-6 9:43,ADMIN. CLOSE,803
CC1904538,2019-26-6 0:00,2019-17-6 2:09,REPORTED TO OTHER AGENCY,790
CC1904641,2019-26-6 0:00,2019-19-6 21:15,REPORTED TO OTHER AGENCY,402
CC1904657,2019-26-6 0:00,2018-20-6 12:00,REPORTED TO OTHER AGENCY,533
CC1904746,2019-26-6 0:00,2019-23-6 13:42,REPORTED TO OTHER AGENCY,512
IF1900686,2019-26-6 13:42,2019-26-6 13:42,ADMIN CLOSED,758
IF1900687,2019-26-6 19:05,2019-26-6 19:05,ADMIN CLOSED,766
CC1904853,2019-27-6 0:00,2019-23-6 3:00,REPORTED TO OTHER AGENCY,720
II1900725,2019-27-6 0:39,2019-27-6 0:39,ADMIN. CLOSE,803
II1900728,2019-27-6 16:15,2019-27-6 16:00,ARREST,662
II1900731,2019-28-6 14:48,2019-19-6 10:00,ADMIN. CLOSE,387
UU1903121,2019-28-6 7:00,2019-27-6 14:29,REPORTED TO OTHER AGENCY,731
IF1900698,2019-29-6 1:36,2019-29-6 1:36,ADMIN CLOSED,387
II1900734,2019-30-6 2:22,2019-30-6 2:22,ARREST,773
II1900735,2019-30-6 14:48,2019-30-6 14:48,ARREST,667
II1900737,2019-2-7 16:11,2019-2-7 15:30,CLEARED EXCEPT. JUVENILE NO CU,764
II1900739,2019-2-7 19:39,2019-2-7 19:39,ADMIN. CLOSE,803
CC1904649,2019-3-7 0:00,2019-20-6 3:30,REPORTED TO OTHER AGENCY,829
IF1900705,2019-3-7 2:50,2019-3-7 2:50,ADMIN CLOSED,758
II1900743,2019-4-7 23:11,2019-4-7 21:00,ADMIN. CLOSE,512
CC1905138,2019-6-7 0:00,2019-5-7 2:00,REPORTED TO OTHER AGENCY,829
IF1900728,2019-8-7 23:12,2019-8-7 23:12,ADMIN CLOSED,713
II1900750,2019-8-7 7:52,2019-7-7 16:30,PENDING,363
II1900751,2019-8-7 8:44,2019-6-7 23:45,ADMIN. CLOSE,464
II1900752,2019-8-7 15:33,2019-7-7 8:50,ADMIN. CLOSE,512
II1900756,2019-9-7 19:21,2019-11-3 0:01,ADMIN. CLOSE,533
CC1905056,2019-10-7 0:00,2019-1-7 17:00,REPORTED TO OTHER AGENCY,369
CC1905072,2019-10-7 0:00,2019-3-7 12:00,REPORTED TO OTHER AGENCY,402
CC1905123,2019-10-7 0:00,2019-5-7 9:10,REPORTED TO OTHER AGENCY,512
IF1900736,2019-11-7 21:45,2019-11-7 21:45,ADMIN CLOSED,758
IF1900743,2019-12-7 23:35,2019-12-7 23:35,ADMIN CLOSED,562
IF1900756,2019-12-7 23:06,2019-13-7 23:06,ADMIN CLOSED,787
II1900767,2019-12-7 16:42,2019-9-7 10:00,ADMIN. CLOSE,662
IF1900749,2019-13-7 16:59,2019-13-7 16:59,ADMIN CLOSED,562
II1900770,2019-13-7 21:30,2019-13-7 21:30,ARREST,354
UU1903414,2019-13-7 7:00,2019-12-7 12:36,REPORTED TO OTHER AGENCY,457
IF1900760,2019-15-7 9:16,2019-15-7 9:16,ADMIN CLOSED,557
II1900771,2019-15-7 12:27,2019-15-7 12:27,ADMIN. CLOSE,358
II1900772,2019-15-7 17:00,2019-15-7 10:30,PENDING,512
CC1905452,2019-16-7 7:00,2019-16-7 0:22,REPORTED TO OTHER AGENCY,758
II1900774,2019-16-7 12:07,2019-1-7 0:01,ADMIN. CLOSE,662
II1900776,2019-16-7 17:43,2019-16-7 17:43,ARREST,773
LT18-026,2019-16-7 8:36,2018-17-11 18:58,REPORTED TO OTHER AGENCY,626
II1900788,2019-19-7 11:27,2019-19-7 10:00,ADMIN. CLOSE,628
IF1900762,2019-20-7 2:34,2019-20-7 2:34,ADMIN CLOSED,387
II1900790,2019-20-7 19:10,2019-20-7 19:10,ARREST,790
II1900791,2019-21-7 0:55,2019-21-7 0:55,ARREST,790
