incidentID,reportedAt,occuredAt,disposition,crimeTypeID
II1801386,2018-11-7 8:14,2018-11-6 17:25,ADMIN. CLOSE,720
II1801393,2018-11-7 20:22,2018-11-7 17:45,ADMIN. CLOSE,720
CC1808881,2018-11-8 0:00,2018-11-2 22:11,REPORTED TO OTHER AGENCY,663
CC1808913,2018-11-8 0:00,2018-11-3 23:00,REPORTED TO OTHER AGENCY,724
II1801394,2018-11-8 0:34,2018-11-8 0:34,ADMIN. CLOSE,499
II1801401,2018-11-9 20:51,2018-11-9 18:55,ADMIN. CLOSE,462
II1801402,2018-11-10 2:06,2018-11-10 2:06,ADMIN. CLOSE,499
II1801404,2018-11-11 20:52,2018-11-11 20:52,ADMIN. CLOSE,499
UR1805515,2018-11-11 7:00,2018-11-10 14:10,REPORTED TO OTHER AGENCY,313
CSA18-236,2018-11-12 7:44,2018-11-8 15:30,ADMIN CLOSED,459
CC1809158,2018-11-13 0:00,2018-11-10 1:00,REPORTED TO OTHER AGENCY,829
F10-18-343,2018-11-13 13:00,2018-10-13 2:29,REPORTED TO OTHER AGENCY,411
IF1801577,2018-11-15 10:22,2016-11-15 10:22,ADMIN CLOSED,781
CC1809039,2018-11-16 0:00,2018-11-7 23:00,REPORTED TO OTHER AGENCY,306
CC1809060,2018-11-16 0:00,2018-11-8 18:00,REPORTED TO OTHER AGENCY,471
CH1809100,2018-11-16 12:50,2018-11-10 1:35,REPORTED TO OTHER AGENCY,313
II1801427,2018-11-16 0:56,2018-11-16 0:56,ADMIN. CLOSE,499
UR1805616,2018-11-16 7:00,2018-11-16 0:53,REPORTED TO OTHER AGENCY,717
CH1809260,2018-11-17 7:00,2018-11-16 6:41,REPORTED TO OTHER AGENCY,389
II1801435,2018-11-17 9:30,2018-11-10 7:57,PENDING,354
II1801440,2018-11-17 23:46,2018-11-17 23:46,ADMIN. CLOSE,499
UR1805653,2018-11-18 7:00,2018-11-17 18:41,REPORTED TO OTHER AGENCY,313
UR1805685,2018-11-20 7:00,2018-11-19 19:18,REPORTED TO OTHER AGENCY,504
UU1804846,2018-11-20 0:00,2018-10-10 1:30,REPORTED TO OTHER AGENCY,662
UU1805280,2018-11-20 0:00,2018-10-30 21:30,REPORTED TO OTHER AGENCY,313
IF1801597,2018-11-22 2:31,2018-11-22 2:31,ADMIN CLOSED,786
CC1809191,2018-11-26 0:00,2018-11-7 10:00,REPORTED TO OTHER AGENCY,720
II1801462,2018-11-28 7:11,2018-11-28 7:11,ADMIN. CLOSE,447
II1801466,2018-11-28 11:57,2018-11-28 9:40,ADMIN. CLOSE,720
IF1801636,2018-12-1 0:17,2018-12-1 0:17,ADMIN CLOSED,614
IF1801646,2018-12-2 3:16,2018-12-2 3:16,ADMIN CLOSED,614
II1801483,2018-12-2 3:30,2018-12-2 3:30,ADMIN. CLOSE,499
II1801484,2018-12-2 5:01,2018-12-2 5:01,PENDING,532
CC1809505,2018-12-3 0:00,2018-11-27 0:01,REPORTED TO OTHER AGENCY,462
03765-2018,2018-12-4 10:39,2018-11-30 1:01,STUDENT DISC REFERRAL,698
CC1809662,2018-12-5 0:00,2018-12-1 20:40,REPORTED TO OTHER AGENCY,640
UU1805912,2018-12-5 0:00,2018-12-4 20:00,REPORTED TO OTHER AGENCY,745
IF1801670,2018-12-7 2:08,2018-12-7 2:08,ADMIN CLOSED,614
II1801509,2018-12-7 0:01,2018-12-7 0:01,ADMIN. CLOSE,499
UR1805935,2018-12-7 7:00,2018-12-6 8:11,REPORTED TO OTHER AGENCY,313
IF1801682,2018-12-8 0:43,2018-12-8 0:43,STUDENT DISC REFERRAL,614
II1801518,2018-12-8 0:06,2018-12-7 20:03,ARREST,462
II1801522,2018-12-8 22:54,2018-12-8 22:54,ARREST,306
UR1805981,2018-12-8 7:00,2018-12-8 5:05,REPORTED TO OTHER AGENCY,313
UU1805979,2018-12-8 0:00,2018-12-8 1:45,REPORTED TO OTHER AGENCY,745
CC1809723,2018-12-10 0:00,2018-9-21 17:00,REPORTED TO OTHER AGENCY,467
03994-2018,2018-12-11 12:40,2018-12-8 21:40,STUDENT DISC REFERRAL,614
II1801534,2018-12-11 3:12,2018-12-11 3:12,ADMIN. CLOSE,848
II1801535,2018-12-11 9:57,2018-12-8 0:01,ADMIN. CLOSE,354
II1801541,2018-12-12 9:33,2018-12-12 9:33,ARREST,598
CC1809647,2018-12-13 0:00,2018-12-2 1:53,REPORTED TO OTHER AGENCY,402
CC1809810,2018-12-13 0:00,2018-12-7 11:29,REPORTED TO OTHER AGENCY,720
II1801545,2018-12-13 11:21,2018-7-15 12:00,PENDING,562
II1801553,2018-12-14 20:02,2018-11-27 14:08,UNFOUNDED,354
II1801558,2018-12-16 2:29,2018-12-16 2:29,ADMIN. CLOSE,848
II1801559,2018-12-16 13:57,2018-11-6 22:26,PENDING,720
UR1806110,2018-12-16 7:00,2018-12-15 13:16,REPORTED TO OTHER AGENCY,504
CC1809834,2018-12-18 0:00,2018-12-7 23:55,REPORTED TO OTHER AGENCY,587
II1801570,2018-12-19 19:59,2018-12-19 19:59,ARREST,300
CC1809129,2018-12-21 0:00,2018-11-11 5:23,REPORTED TO OTHER AGENCY,306
CC1809152,2018-12-21 0:00,2018-11-11 23:16,REPORTED TO OTHER AGENCY,450
CC1809613,2018-12-21 0:00,2018-11-29 12:50,REPORTED TO OTHER AGENCY,644
CC1809715,2018-12-21 0:00,2018-11-30 3:14,REPORTED TO OTHER AGENCY,462
UU1805640,2018-12-21 0:00,2018-11-16 23:58,REPORTED TO OTHER AGENCY,444
IF1801748,2018-12-23 21:06,2018-12-23 21:06,STUDENT DISC REFERRAL,698
II1801580,2018-12-23 23:31,2018-12-23 23:31,PENDING,816
UU1806243,2018-12-23 0:00,2018-12-22 17:00,REPORTED TO OTHER AGENCY,313
II1801583,2018-12-24 22:33,2018-12-24 22:33,ADMIN. CLOSE,499
CH1810336,2018-12-27 7:00,2018-12-26 19:53,REPORTED TO OTHER AGENCY,571
II1801588,2018-12-30 2:29,2018-12-30 2:29,ADMIN. CLOSE,499
UR1806335,2018-12-30 7:00,2018-12-29 16:10,REPORTED TO OTHER AGENCY,313
CH1810459,2019-1-1 7:00,2018-12-31 23:39,REPORTED TO OTHER AGENCY,786
IF1900002,2019-1-1 3:10,2019-1-1 3:10,STUDENT DISC REFERRAL,614
II1900002,2019-1-2 2:35,2019-1-2 2:35,ARREST,306
II1900003,2019-1-2 7:47,2019-1-2 7:47,ADMIN. CLOSE,407
II1900006,2019-1-3 15:24,2016-11-21 12:00,PENDING,640
04258-2018,2019-1-4 12:47,2018-12-22 12:45,STUDENT DISC REFERRAL,698
CC1809987,2019-1-4 0:00,2018-7-13 22:00,REPORTED TO OTHER AGENCY,467
CC1809989,2019-1-4 0:00,2018-8-3 0:30,REPORTED TO OTHER AGENCY,467
CC1810018,2019-1-4 0:00,2018-12-14 2:00,REPORTED TO OTHER AGENCY,825
CC1810062,2019-1-4 0:00,2018-12-15 15:00,REPORTED TO OTHER AGENCY,826
CC1810080,2019-1-4 0:00,2018-12-16 23:46,REPORTED TO OTHER AGENCY,770
CC1810100,2019-1-4 0:00,2018-12-17 16:35,REPORTED TO OTHER AGENCY,702
CC1810111,2019-1-4 0:00,2018-12-15 23:00,REPORTED TO OTHER AGENCY,606
CC1810167,2019-1-4 0:00,2018-12-19 18:00,REPORTED TO OTHER AGENCY,738
CC1810181,2019-1-4 0:00,2018-9-21 22:30,REPORTED TO OTHER AGENCY,467
II1900009,2019-1-4 10:05,2019-1-4 10:00,ARREST,758
II1900011,2019-1-4 17:07,2019-1-4 16:44,ADMIN. CLOSE,354
II1900012,2019-1-5 22:17,2019-1-5 22:17,ADMIN. CLOSE,499
UU1900081,2019-1-6 7:00,2019-1-6 4:38,REPORTED TO OTHER AGENCY,504
II1900015,2019-1-7 19:46,2019-1-7 19:46,ADMIN. CLOSE,499
CC1803801,2019-1-8 0:00,2017-10-13 22:30,REPORTED TO OTHER AGENCY,532
CC1810190,2019-1-8 0:00,2018-12-18 19:37,REPORTED TO OTHER AGENCY,354
CC1810275,2019-1-8 0:00,2018-12-23 0:01,REPORTED TO OTHER AGENCY,462
CC1810459,2019-1-8 0:00,2018-12-31 23:38,REPORTED TO OTHER AGENCY,587
II1900020,2019-1-8 17:24,2019-1-8 17:00,ADMIN. CLOSE,644
UU1900111,2019-1-8 7:00,2019-1-7 19:49,REPORTED TO OTHER AGENCY,474
II1900022,2019-1-9 11:53,2019-1-9 11:50,STUDENT DISCIPLINE REFERRAL,838
II1900023,2019-1-9 21:09,2019-1-9 21:09,ARREST,306
II1900027,2019-1-11 0:50,2019-1-11 0:50,ARREST,341
II1900031,2019-1-13 14:26,2018-12-1 12:00,ADMIN. CLOSE,720
UU1900184,2019-1-13 7:00,2019-1-12 19:19,REPORTED TO OTHER AGENCY,504
CC1900311,2019-1-14 0:00,2019-1-13 20:00,REPORTED TO OTHER AGENCY,735
II1900033,2019-1-14 0:21,2019-1-13 22:00,ARREST,848
II1900034,2019-1-14 13:42,2019-1-14 11:00,ADMIN. CLOSE,354
II1900039,2019-1-14 17:28,2019-1-14 17:28,ADMIN. CLOSE,644
00002-2019,2019-1-16 8:03,2019-1-7 0:01,STUDENT DISC REFERRAL,390
00012-2019,2019-1-16 8:09,2019-1-13 20:45,STUDENT DISC REFERRAL,475
00014-2019,2019-1-16 8:14,2019-1-13 23:40,STUDENT DISC REFERRAL,475
00047-2019,2019-1-16 8:22,2019-1-14 20:55,ADMIN CLOSED,604
00051-2019,2019-1-16 8:29,2019-1-15 1:10,STUDENT DISC REFERRAL,614
CC1900143,2019-1-16 0:00,2019-1-6 10:00,REPORTED TO OTHER AGENCY,738
CC1900339,2019-1-16 0:00,2019-1-15 9:30,REPORTED TO OTHER AGENCY,745
II1900042,2019-1-16 9:26,2019-1-15 22:00,UNFOUNDED,640
II1900044,2019-1-16 11:32,2019-1-16 11:32,ARREST,745
II1900045,2019-1-16 13:42,2019-1-14 7:00,PENDING,477
II1900047,2019-1-16 20:01,2019-1-16 20:01,ADMIN. CLOSE,499
UU1900227,2019-1-16 7:00,2019-1-15 11:26,REPORTED TO OTHER AGENCY,504
CC1900388,2019-1-17 7:00,2019-1-17 3:24,REPORTED TO OTHER AGENCY,504
II1900052,2019-1-17 10:12,2018-9-3 3:00,ADMIN. CLOSE,687
II1900056,2019-1-17 15:48,2019-1-17 15:48,ARREST,510
II1900060,2019-1-17 20:53,2019-1-17 19:33,ADMIN. CLOSE,640
II1900061,2019-1-17 20:37,2019-1-17 20:37,ADMIN. CLOSE,499
CC1900416,2019-1-18 0:00,2019-1-18 3:02,REPORTED TO OTHER AGENCY,745
IF1900040,2019-1-18 23:00,2019-1-18 23:00,ADMIN CLOSED,698
II1900065,2019-1-18 17:07,2019-1-18 16:10,ADMIN. CLOSE,720
II1900067,2019-1-18 15:38,2019-1-18 15:37,ADMIN. CLOSE,462
II1900069,2019-1-18 23:23,2019-1-18 23:23,ADMIN. CLOSE,447
IF1900048,2019-1-20 1:20,2019-1-20 1:20,ADMIN CLOSED,614
IF1900053,2019-1-20 21:25,2019-1-20 21:25,ADMIN CLOSED,698
UU1900303,2019-1-20 7:00,2019-1-20 0:59,REPORTED TO OTHER AGENCY,786
CC1900328,2019-1-22 0:00,2018-12-17 16:00,REPORTED TO OTHER AGENCY,606
CC1900335,2019-1-22 0:00,2018-12-2 8:00,REPORTED TO OTHER AGENCY,354
CC1900341,2019-1-22 0:00,2019-1-15 3:00,REPORTED TO OTHER AGENCY,462
CC1900349,2019-1-22 0:00,2019-1-15 17:59,REPORTED TO OTHER AGENCY,462
II1900085,2019-1-22 22:52,2019-1-22 13:25,ADMIN. CLOSE,354
00167-2019,2019-1-23 12:25,2019-1-17 14:30,STUDENT DISC REFERRAL,390
CSA19-005,2019-1-23 15:46,2018-12-21 20:00,ADMIN CLOSED,603
II1900090,2019-1-23 15:08,2018-12-10 17:00,ADMIN. CLOSE,640
CC1809905,2019-1-24 0:00,2018-12-10 15:40,REPORTED TO OTHER AGENCY,786
CC1900455,2019-1-24 0:00,2019-1-19 0:01,REPORTED TO OTHER AGENCY,738
CC1900461,2019-1-24 0:00,2019-1-19 13:30,REPORTED TO OTHER AGENCY,640
IF1900068,2019-1-24 3:56,2019-1-24 3:56,STUDENT DISC REFERRAL,614
CC1900581,2019-1-25 0:00,2019-1-25 4:32,REPORTED TO OTHER AGENCY,670
IF1900073,2019-1-25 22:54,2019-1-25 22:54,ADMIN CLOSED,698
IF1900075,2019-1-25 1:15,2019-1-25 1:15,ADMIN CLOSED,614
II1900097,2019-1-25 15:28,2019-1-17 7:05,ADMIN. CLOSE,499
IF1900076,2019-1-26 2:07,2019-1-26 2:07,ADMIN CLOSED,698
IF1900078,2019-1-26 1:43,2019-1-26 1:43,STUDENT DISC REFERRAL,614
II1900101,2019-1-26 6:06,2019-1-26 6:06,PENDING,313
IF1900079,2019-1-27 1:55,2019-1-27 1:55,ADMIN CLOSED,698
IF1900080,2019-1-27 2:14,2019-1-27 2:14,ADMIN CLOSED,614
II1900107,2019-1-27 16:19,2019-1-27 15:50,ADMIN. CLOSE,640
UU1900423,2019-1-28 0:00,2019-1-27 0:47,REPORTED TO OTHER AGENCY,583
CC1809650,2019-1-29 0:00,2018-12-2 3:29,REPORTED TO OTHER AGENCY,786
CC1809702,2019-1-29 0:00,2018-12-3 15:24,REPORTED TO OTHER AGENCY,720
CC1809755,2019-1-29 0:00,2018-12-5 12:30,REPORTED TO OTHER AGENCY,720
CC1809758,2019-1-29 0:00,2018-12-5 12:59,REPORTED TO OTHER AGENCY,720
CC1809803,2019-1-29 0:00,2018-12-7 3:31,REPORTED TO OTHER AGENCY,745
CC1809823,2019-1-29 0:00,2018-12-6 17:55,REPORTED TO OTHER AGENCY,510
CC1809884,2019-1-29 0:00,2018-12-9 22:27,REPORTED TO OTHER AGENCY,306
CC1809975,2019-1-29 0:00,2018-12-12 19:08,REPORTED TO OTHER AGENCY,635
CC1810020,2019-1-29 0:00,2018-12-14 2:37,REPORTED TO OTHER AGENCY,770
CC1810025,2019-1-29 0:00,2018-12-13 6:30,REPORTED TO OTHER AGENCY,510
CC1810186,2019-1-29 0:00,2018-12-20 1:00,REPORTED TO OTHER AGENCY,738
CC1810334,2019-1-29 0:00,2018-12-26 18:13,REPORTED TO OTHER AGENCY,306
CC1900534,2019-1-29 0:00,2019-1-22 23:57,REPORTED TO OTHER AGENCY,491
UU1805917,2019-1-29 0:00,2018-12-1 14:00,REPORTED TO OTHER AGENCY,462
UU1900198,2019-1-29 0:00,2018-12-15 12:00,REPORTED TO OTHER AGENCY,364
UU1900441,2019-1-29 7:00,2019-1-28 16:16,REPORTED TO OTHER AGENCY,642
CC1900551,2019-2-1 0:00,2019-1-23 20:55,REPORTED TO OTHER AGENCY,524
CC1900574,2019-2-1 0:00,2019-1-17 23:15,REPORTED TO OTHER AGENCY,644
CC1900601,2019-2-1 0:00,2019-1-25 16:00,REPORTED TO OTHER AGENCY,644
II1900128,2019-2-1 13:33,2019-1-28 17:09,ADMIN. CLOSE,354
CC1900773,2019-2-2 7:00,2019-2-2 2:30,REPORTED TO OTHER AGENCY,786
II1900134,2019-2-2 14:38,2019-1-24 11:00,ADMIN. CLOSE,640
IF1900105,2019-2-3 2:43,2019-2-3 2:43,ADMIN CLOSED,698
II1900135,2019-2-3 2:04,2019-2-3 2:04,ARREST,711
II1900144,2019-2-4 14:51,2018-4-1 8:00,ADMIN. CLOSE,738
II1900147,2019-2-4 11:06,2019-2-4 11:05,PENDING,419
00341-2019,2019-2-5 13:04,2019-2-3 16:24,STUDENT DISC REFERRAL,614
00353-2019,2019-2-5 13:13,2019-1-24 18:49,ADMIN CLOSED,781
CC1900866,2019-2-5 0:00,2019-2-4 23:36,REPORTED TO OTHER AGENCY,745
II1900146,2019-2-5 1:57,2019-2-5 1:57,ARREST,711
II1900150,2019-2-5 16:26,2018-9-19 8:00,ADMIN. CLOSE,354
00377-2019,2019-2-7 13:23,2019-2-6 21:00,STUDENT DISC REFERRAL,475
CC1900629,2019-2-7 0:00,2019-1-26 22:40,REPORTED TO OTHER AGENCY,702
CC1900631,2019-2-7 0:00,2019-1-26 23:20,REPORTED TO OTHER AGENCY,702
CC1900637,2019-2-7 0:00,2019-1-27 1:05,REPORTED TO OTHER AGENCY,663
CC1900805,2019-2-7 0:00,2019-2-3 2:41,REPORTED TO OTHER AGENCY,770
CC1900854,2019-2-7 0:00,2019-2-3 20:00,REPORTED TO OTHER AGENCY,808
CC1900862,2019-2-7 0:00,2019-2-4 8:00,REPORTED TO OTHER AGENCY,462
SS1900113,2019-2-8 0:00,2018-9-16 12:00,REPORTED TO OTHER AGENCY,453
CC1900987,2019-2-10 0:00,2019-2-9 22:38,REPORTED TO OTHER AGENCY,745
IF1900136,2019-2-10 21:15,2019-2-10 21:15,ADMIN CLOSED,698
IF1900139,2019-2-10 22:20,2019-2-10 22:20,ADMIN CLOSED,698
II1900169,2019-2-10 10:24,2019-2-10 9:10,ADMIN. CLOSE,777
II1900170,2019-2-10 12:04,2019-2-10 0:01,ADMIN. CLOSE,720
CC1900633,2019-2-11 0:00,2019-1-27 0:10,REPORTED TO OTHER AGENCY,663
II1900173,2019-2-11 14:35,2019-2-11 14:35,PENDING,606
II1900176,2019-2-11 20:10,2019-2-6 22:30,ADMIN. CLOSE,720
00435-2019,2019-2-12 8:49,2019-2-12 2:20,STUDENT DISC REFERRAL,614
II1900177,2019-2-12 9:18,2019-2-12 9:18,ARREST,438
II1900178,2019-2-12 14:25,2019-2-12 14:20,ADMIN. CLOSE,313
II1900179,2019-2-12 14:57,2019-2-9 22:00,ADMIN. CLOSE,644
II1900180,2019-2-12 16:39,2019-2-10 18:45,ADMIN. CLOSE,640
II1900183,2019-2-12 17:17,2019-2-12 9:00,ADMIN. CLOSE,407
CC1810217,2019-2-13 0:00,2018-12-20 23:17,REPORTED TO OTHER AGENCY,745
II1900185,2019-2-13 16:07,2019-1-7 8:00,ADMIN. CLOSE,748
CC1900798,2019-2-14 0:00,2019-2-3 0:06,REPORTED TO OTHER AGENCY,402
UU1900700,2019-2-14 7:00,2019-2-13 23:12,REPORTED TO OTHER AGENCY,504
II1900194,2019-2-15 16:47,2017-10-21 3:48,ADMIN. CLOSE,470
IF1900166,2019-2-17 1:10,2019-2-17 1:10,ADMIN CLOSED,614
UU1900758,2019-2-17 0:00,2019-2-15 23:45,REPORTED TO OTHER AGENCY,745
CC1901019,2019-2-18 0:00,2019-2-11 8:06,REPORTED TO OTHER AGENCY,462
CSA19-026,2019-2-18 8:40,2019-2-15 10:30,ADMIN CLOSED,459
II1900202,2019-2-18 7:49,2019-2-18 7:45,ADMIN. CLOSE,313
II1900204,2019-2-18 15:05,2019-2-18 15:05,ARREST,758
00506-2019,2019-2-19 13:11,2019-2-18 14:00,STUDENT DISC REFERRAL,311
CC1900901,2019-2-19 0:00,2019-2-6 22:30,REPORTED TO OTHER AGENCY,670
CC1900915,2019-2-19 0:00,2018-4-7 0:01,REPORTED TO OTHER AGENCY,467
CC1900929,2019-2-19 0:00,2019-2-8 2:28,REPORTED TO OTHER AGENCY,367
CC1900971,2019-2-19 0:00,2019-2-8 18:00,REPORTED TO OTHER AGENCY,462
CC1900977,2019-2-19 0:00,2019-2-9 14:00,REPORTED TO OTHER AGENCY,354
CC1901000,2019-2-19 0:00,2019-2-10 3:00,REPORTED TO OTHER AGENCY,738
CC1901102,2019-2-19 0:00,2019-2-12 23:00,REPORTED TO OTHER AGENCY,532
II1900207,2019-2-19 12:59,2019-2-19 10:00,ADMIN. CLOSE,548
II1900209,2019-2-19 18:48,2019-2-19 12:05,ADMIN. CLOSE,720
CC1900337,2019-2-22 0:00,2019-1-15 2:45,REPORTED TO OTHER AGENCY,462
CC1900449,2019-2-22 0:00,2019-1-19 1:45,REPORTED TO OTHER AGENCY,386
CC1900594,2019-2-22 0:00,2019-1-25 15:56,REPORTED TO OTHER AGENCY,687
CC1900777,2019-2-22 0:00,2019-1-31 15:30,REPORTED TO OTHER AGENCY,462
CC1901300,2019-2-22 0:00,2019-1-24 22:45,REPORTED TO OTHER AGENCY,467
UU1900831,2019-2-22 7:00,2019-2-22 4:06,REPORTED TO OTHER AGENCY,504
II1900226,2019-2-23 18:51,2019-2-23 16:00,ADMIN. CLOSE,407
UU1900853,2019-2-23 7:00,2019-2-22 22:35,REPORTED TO OTHER AGENCY,642
CC1901383,2019-2-24 0:00,2019-2-24 0:30,REPORTED TO OTHER AGENCY,786
II1900230,2019-2-24 19:13,2019-2-24 19:13,PENDING,512
CC1900682,2019-2-25 0:00,2019-1-28 22:00,REPORTED TO OTHER AGENCY,606
II1900243,2019-2-27 10:00,2019-2-2 0:01,ADMIN. CLOSE,499
II1900244,2019-2-27 13:22,2019-2-18 15:00,ADMIN. CLOSE,644
UU1805379,2019-2-27 0:00,2018-11-2 21:27,REPORTED TO OTHER AGENCY,583
UU1805380,2019-2-27 0:00,2018-11-4 16:52,REPORTED TO OTHER AGENCY,583
CC1901153,2019-2-28 0:00,2019-2-13 18:20,REPORTED TO OTHER AGENCY,477
CC1901177,2019-2-28 0:00,2018-7-1 12:00,REPORTED TO OTHER AGENCY,640
CC1901201,2019-2-28 0:00,2019-2-17 3:04,REPORTED TO OTHER AGENCY,438
CC1901216,2019-2-28 0:00,2019-2-16 20:45,REPORTED TO OTHER AGENCY,462
CC1901252,2019-2-28 0:00,2019-2-18 17:44,REPORTED TO OTHER AGENCY,720
CC1901294,2019-2-28 0:00,2019-2-21 1:10,REPORTED TO OTHER AGENCY,745
CC1901333,2019-2-28 0:00,2019-2-22 12:30,REPORTED TO OTHER AGENCY,644
II1900253,2019-2-28 0:14,2019-2-28 0:13,ARREST,306
II1900257,2019-2-28 15:57,2019-2-28 15:57,ADMIN. CLOSE,644
CC1901100,2019-3-1 0:00,2019-2-13 20:00,REPORTED TO OTHER AGENCY,462
CC1901347,2019-3-1 0:00,2019-2-22 22:00,REPORTED TO OTHER AGENCY,462
CC1901350,2019-3-1 0:00,2019-2-22 23:30,REPORTED TO OTHER AGENCY,462
IF1900247,2019-3-1 23:36,2019-3-1 23:36,ADMIN CLOSED,790
II1900260,2019-3-1 10:09,2019-2-26 15:41,ADMIN. CLOSE,720
II1900264,2019-3-1 16:18,2019-3-1 16:18,ADMIN. CLOSE,499
II1900267,2019-3-1 23:18,2019-3-1 23:18,ARREST,735
UU1900971,2019-3-1 0:00,2019-3-1 15:23,REPORTED TO OTHER AGENCY,444
IF1900242,2019-3-2 0:09,2019-3-2 0:09,ADMIN CLOSED,614
II1900269,2019-3-2 14:24,2019-3-2 13:30,ADMIN. CLOSE,720
CC1901436,2019-3-4 0:00,2019-2-25 23:50,REPORTED TO OTHER AGENCY,640
II1900278,2019-3-4 21:55,2019-3-4 21:55,ARREST,844
CC1901385,2019-3-5 0:00,2019-2-24 1:59,REPORTED TO OTHER AGENCY,640
II1900280,2019-3-5 10:10,2019-3-5 10:08,ARREST,625
00632-2019,2019-3-6 10:59,2019-2-28 16:20,STUDENT DISC REFERRAL,475
00653-2019,2019-3-6 11:15,2019-3-2 23:05,ADMIN CLOSED,698
CC1901494,2019-3-6 0:00,2019-2-28 0:01,REPORTED TO OTHER AGENCY,354
CC1901608,2019-3-6 0:00,2019-3-3 1:30,REPORTED TO OTHER AGENCY,462
II1900288,2019-3-6 6:44,2019-3-6 6:44,ADMIN. CLOSE,470
II1900292,2019-3-6 16:14,2019-3-2 0:01,ADMIN. CLOSE,462
II1900293,2019-3-6 17:12,2019-3-6 13:12,ADMIN. CLOSE,354
UU1901032,2019-3-6 7:00,2019-3-5 14:42,REPORTED TO OTHER AGENCY,642
II1900297,2019-3-7 9:45,2019-3-7 9:45,ARREST,306
II1900298,2019-3-7 9:32,2019-3-6 9:00,ADMIN. CLOSE,640
II1900301,2019-3-7 21:36,2019-3-7 21:35,ARREST,648
II1900302,2019-3-7 23:43,2019-3-7 23:43,ARREST,826
CC1901792,2019-3-10 0:00,2019-3-10 3:30,REPORTED TO OTHER AGENCY,745
CC1901510,2019-3-11 0:00,2019-2-28 12:20,REPORTED TO OTHER AGENCY,745
CC1901557,2019-3-11 0:00,2019-3-1 23:31,REPORTED TO OTHER AGENCY,736
UU1901064,2019-3-11 0:00,2019-3-7 17:44,REPORTED TO OTHER AGENCY,498
CC1901552,2019-3-12 0:00,2019-2-21 12:00,REPORTED TO OTHER AGENCY,354
CC1901686,2019-3-12 0:00,2019-3-6 12:00,REPORTED TO OTHER AGENCY,470
IF1900290,2019-3-12 2:00,2019-3-12 2:00,ADMIN CLOSED,614
II1900320,2019-3-12 0:16,2019-3-12 0:16,ARREST,711
II1900322,2019-3-12 13:32,2019-3-9 12:00,PENDING,354
CC1901502,2019-3-13 0:00,2018-11-25 21:00,REPORTED TO OTHER AGENCY,467
CC1901504,2019-3-13 0:00,2018-1-28 20:30,REPORTED TO OTHER AGENCY,467
CC1901542,2019-3-13 0:00,2019-3-1 16:17,REPORTED TO OTHER AGENCY,475
CC1901308,2019-3-14 0:00,2019-2-21 17:45,REPORTED TO OTHER AGENCY,471
CC1901469,2019-3-14 0:00,2019-3-1 19:00,REPORTED TO OTHER AGENCY,724
CSA19-060,2019-3-14 15:37,2019-3-4 15:32,ADMIN CLOSED,815
II1900336,2019-3-14 14:08,2019-3-14 0:30,ADMIN. CLOSE,644
CC1901467,2019-3-15 0:00,2019-3-1 8:30,REPORTED TO OTHER AGENCY,724
CC1901468,2019-3-15 0:00,2019-3-1 12:00,REPORTED TO OTHER AGENCY,724
II1900341,2019-3-16 2:18,2019-3-16 2:18,ARREST,711
II1900343,2019-3-16 22:42,2019-3-16 22:42,ARREST,718
II1900347,2019-3-19 11:07,2019-3-19 11:05,ARREST,306
CC1901737,2019-3-20 0:00,2019-3-7 20:35,REPORTED TO OTHER AGENCY,745
CC1901885,2019-3-20 0:00,2019-3-13 23:50,REPORTED TO OTHER AGENCY,532
CC1901891,2019-3-20 0:00,2018-12-14 22:00,REPORTED TO OTHER AGENCY,467
II1900352,2019-3-20 12:45,2018-11-30 13:16,ADMIN. CLOSE,477
UU1900641,2019-3-20 0:00,2019-2-10 15:00,REPORTED TO OTHER AGENCY,795
CC1902058,2019-3-22 0:00,2019-3-21 10:50,REPORTED TO OTHER AGENCY,470
CC1902090,2019-3-23 0:00,2019-3-22 18:30,REPORTED TO OTHER AGENCY,745
II1900361,2019-3-23 1:11,2019-3-23 1:10,ARREST,306
II1900363,2019-3-23 16:42,2019-3-23 16:41,ADMIN. CLOSE,499
CC1901996,2019-3-25 0:00,2019-3-17 21:30,REPORTED TO OTHER AGENCY,720
II1900367,2019-3-25 5:10,2019-3-22 15:00,ADMIN. CLOSE,407
UU1901371,2019-3-26 7:00,2019-3-25 1:01,REPORTED TO OTHER AGENCY,504
II1900376,2019-3-27 10:49,2019-3-26 18:00,ADMIN. CLOSE,720
UU1901393,2019-3-27 7:00,2019-3-26 9:33,REPORTED TO OTHER AGENCY,754
IF1900354,2019-3-29 23:12,2019-3-29 23:12,ADMIN CLOSED,614
II1900387,2019-3-29 7:32,2019-3-29 7:32,ARREST,470
II1900530,2019-3-29 15:53,2019-3-25 5:00,ARREST,508
UU1901482,2019-3-31 7:00,2019-3-31 2:10,REPORTED TO OTHER AGENCY,504
CC1902159,2019-4-2 0:00,2019-3-25 22:00,REPORTED TO OTHER AGENCY,462
CC1902180,2019-4-2 0:00,2019-3-26 18:50,REPORTED TO OTHER AGENCY,720
CC1902202,2019-4-2 0:00,2019-3-23 12:00,REPORTED TO OTHER AGENCY,354
CC1902354,2019-4-2 0:00,2019-4-1 23:10,REPORTED TO OTHER AGENCY,745
